"Employee_ID","Joining_Year","Age","Business_Travel","Daily_Rate","Department","Distance_From_Home","Education","Environment_Satisfaction","Gender","Hourly_Rate","Job_Involvement","Job_Satisfaction","Marital_Status","Monthly_Income","Monthly_Rate","Num_Companies_Worked","Overtime","Percent_Salary_Hike","Performance_Rating","Relationship_Satisfaction","Stock_Option","Total_Working_Years","Training_Times_Last_Year","Work_Life_Balance","Years_At_Company","Years_In_Role","Years_Since_Promotion","Years_With_Manager","Attrition","Leaving_Year","Reason","Relieving_Status","Office_Code","Job_Level"
110526,2020,28,1,879,"Delivery",4,"Doctorate",3,"Male",84,3,1,"Single",8503,23594,0,0,18,3,4,0,6,3,3,2,2,1,2,0,NA,NA,NA,"NYC",2
110527,2020,47,0,918,"Product",6,"Diploma",1,"Male",66,3,4,"Divorced",2245,20098,2,0,16,3,2,0,8,5,3,2,1,1,1,0,NA,NA,NA,"TOR",1
110528,2020,38,1,1083,"Corporate Functions",6,"Diploma",2,"Male",76,2,2,"Married",5389,4021,2,0,16,3,2,2,14,3,2,2,2,2,2,0,NA,NA,NA,"NYC",2
110529,2020,51,1,1247,"HR",1,"Bachelors",2,"Female",96,3,3,"Married",16581,23147,2,0,13,3,3,0,26,2,3,2,2,1,1,0,NA,NA,NA,"OTT",4
110530,2020,26,1,679,"HR",23,"Diploma",1,"Female",66,3,2,"Married",6263,7415,1,0,19,3,3,2,6,4,3,2,2,1,2,0,NA,NA,NA,"BOS",2
110531,2020,44,1,255,"Corporate Functions",7,"Masters",1,"Female",88,2,3,"Married",4231,13044,1,0,12,3,4,0,17,0,3,2,1,1,2,0,NA,NA,NA,"NYC",2
110532,2020,24,1,490,"HR",6,"Diploma",1,"Male",61,2,3,"Married",2660,12041,0,0,18,3,3,0,5,2,3,2,2,1,1,0,NA,NA,NA,"VAN",1
110533,2020,40,1,875,"Product",5,"Bachelors",3,"Male",59,2,1,"Divorced",10521,19410,3,1,14,3,2,1,16,2,3,2,2,1,1,0,NA,NA,NA,"TOR",3
110534,2020,40,1,1279,"Delivery",5,"Bachelors",3,"Male",75,3,3,"Married",2639,21986,1,0,14,3,3,2,6,2,2,2,2,1,2,0,NA,NA,NA,"BOS",1
110535,2020,29,1,514,"Delivery",8,"Bachelors",2,"Female",85,3,3,"Married",3591,22589,6,0,16,3,1,0,5,0,3,2,1,1,1,0,NA,NA,NA,"PHL",1
110536,2020,30,1,889,"Sales",7,"Bachelors",4,"Female",60,3,1,"Married",4636,12952,4,0,14,3,2,1,6,3,3,2,1,1,1,0,NA,NA,NA,"BOS",2
110537,2020,35,1,710,"Corporate Functions",4,"Diploma",2,"Male",57,2,3,"Married",6912,12030,2,0,13,3,1,0,6,2,3,2,1,1,2,0,NA,NA,NA,"BOS",2
110538,2020,45,1,182,"Marketing",4,"Diploma",3,"Female",56,1,2,"Married",9783,6598,3,0,20,3,3,1,9,1,4,2,1,1,1,0,NA,NA,NA,"MKM",3
110539,2020,36,1,870,"Marketing",15,"Masters",1,"Male",79,3,2,"Married",2414,16436,0,0,13,3,3,1,6,4,2,2,2,1,2,0,NA,NA,NA,"BOS",1
110540,2020,33,1,441,"HR",3,"Doctorate",3,"Female",85,3,3,"Married",5618,3974,1,0,14,3,3,1,6,4,3,2,1,1,2,0,NA,NA,NA,"MKM",2
110541,2020,26,2,1218,"Sales",1,"Masters",3,"Female",73,2,3,"Divorced",4455,5251,1,0,11,3,1,0,5,2,3,2,2,1,2,0,NA,NA,NA,"OTT",1
110542,2020,34,1,674,"Product",1,"Doctorate",3,"Male",67,2,3,"Married",4144,4343,2,0,11,3,3,0,6,2,3,2,1,1,1,0,NA,NA,NA,"MKM",1
110543,2020,39,1,753,"Sales",2,"Diploma",3,"Female",48,3,2,"Divorced",5690,22534,6,0,12,3,3,1,8,4,2,2,2,1,2,0,NA,NA,NA,"PHL",2
110544,2020,35,2,761,"Corporate Functions",6,"Masters",2,"Male",82,2,3,"Single",3732,2222,0,0,18,3,3,0,4,1,1,2,1,1,1,0,NA,NA,NA,"MKM",1
110545,2020,37,1,793,"Sales",4,"Doctorate",1,"Male",54,2,3,"Married",8755,13365,3,0,17,3,3,0,12,2,3,2,1,1,2,0,NA,NA,NA,"VAN",2
110546,2020,32,1,938,"Marketing",7,"Masters",3,"Female",85,4,2,"Married",5361,5311,2,0,17,3,3,2,8,4,2,2,2,1,2,0,NA,NA,NA,"VAN",2
110547,2020,39,2,242,"Corporate Functions",7,"Doctorate",3,"Male",87,3,1,"Married",6007,13126,5,0,14,3,1,1,10,3,3,2,1,1,1,0,NA,NA,NA,"NYC",2
110548,2020,26,1,139,"Marketing",3,"Bachelors",3,"Male",92,3,1,"Married",4185,14314,1,1,17,3,3,0,5,3,2,2,2,1,1,0,NA,NA,NA,"CAL",2
110549,2020,37,1,785,"Product",15,"Doctorate",2,"Male",74,3,1,"Married",6668,5086,2,1,16,3,2,1,17,3,3,2,1,1,1,0,NA,NA,NA,"NYC",2
110550,2020,36,1,809,"HR",2,"Masters",4,"Male",61,2,3,"Single",2840,21401,2,0,20,3,1,0,9,2,3,2,1,1,1,0,NA,NA,NA,"NYC",1
110551,2020,22,1,591,"Product",16,"Masters",1,"Male",92,2,2,"Single",2236,24903,0,0,13,3,2,0,4,2,3,2,1,1,1,0,NA,NA,NA,"OTT",1
110552,2020,35,1,1118,"Delivery",2,"Masters",2,"Male",69,3,3,"Single",2657,17126,2,0,19,3,3,0,7,3,2,2,1,1,1,0,NA,NA,NA,"VAN",1
110553,2020,34,1,677,"Corporate Functions",9,"Masters",1,"Female",56,3,4,"Married",2651,3925,4,0,15,3,2,1,9,2,2,2,1,1,2,0,NA,NA,NA,"NYC",1
110554,2020,30,1,1235,"Marketing",24,"Doctorate",3,"Female",63,3,1,"Married",4235,13122,7,0,18,3,3,2,8,3,3,2,2,1,2,0,NA,NA,NA,"MKM",2
110555,2020,36,2,978,"HR",4,"Doctorate",4,"Male",77,3,1,"Married",6749,26404,5,0,18,3,1,1,12,2,3,2,2,1,2,0,NA,NA,NA,"TOR",2
110556,2020,36,1,1027,"Product",18,"Masters",2,"Male",70,2,3,"Divorced",5746,24568,1,0,14,3,3,1,12,2,3,2,1,1,1,0,NA,NA,NA,"TOR",2
110557,2020,23,1,232,"Marketing",5,"Masters",3,"Male",55,3,2,"Single",3180,13005,1,0,13,3,3,0,3,3,1,2,1,1,1,0,NA,NA,NA,"VAN",1
110558,2020,33,1,625,"Sales",8,"Doctorate",3,"Male",77,3,3,"Single",6541,22078,1,0,18,3,1,0,12,5,3,2,1,1,1,0,NA,NA,NA,"TOR",2
110559,2020,37,1,1088,"Delivery",2,"Masters",1,"Female",95,3,2,"Single",9150,20622,3,0,15,3,3,0,14,3,2,2,2,1,1,0,NA,NA,NA,"OTT",2
110560,2020,36,1,506,"Sales",12,"Bachelors",3,"Female",81,3,3,"Single",6107,23458,4,0,12,3,4,0,10,3,3,2,2,1,2,0,NA,NA,NA,"CAL",2
110561,2020,31,1,666,"Marketing",6,"Doctorate",3,"Male",86,3,3,"Married",4216,7166,2,0,17,3,2,0,6,2,1,2,2,1,2,0,NA,NA,NA,"TOR",1
110562,2020,30,0,753,"HR",2,"Doctorate",4,"Male",59,3,3,"Married",4658,16926,1,0,13,3,1,0,4,3,2,2,2,1,1,0,NA,NA,NA,"BOS",2
110563,2020,37,1,878,"Delivery",20,"Bachelors",3,"Female",73,3,4,"Married",4092,19182,1,0,20,3,4,1,7,4,2,2,1,1,2,0,NA,NA,NA,"NYC",2
110564,2020,40,1,1282,"Delivery",4,"Doctorate",2,"Male",89,3,3,"Married",2126,5560,1,1,11,3,1,0,6,5,2,2,1,1,2,0,NA,NA,NA,"NYC",1
110565,2020,27,1,332,"HR",2,"Diploma",3,"Female",91,2,2,"Married",2328,19544,2,0,13,3,3,0,6,3,3,2,1,1,1,0,NA,NA,NA,"TOR",1
110566,2020,23,1,956,"Delivery",1,"Doctorate",2,"Male",68,2,2,"Divorced",2042,25299,1,0,11,3,3,0,3,5,3,2,1,1,1,0,NA,NA,NA,"NYC",1
110567,2020,38,1,448,"Marketing",2,"Masters",3,"Female",58,2,3,"Married",7768,14259,2,0,19,3,3,1,9,5,3,2,2,1,1,0,NA,NA,NA,"CAL",3
110568,2020,42,1,994,"Marketing",26,"Diploma",3,"Male",87,3,2,"Married",4872,5855,4,0,12,3,3,1,7,0,3,2,2,1,1,0,NA,NA,NA,"CAL",1
110569,2020,35,1,326,"Corporate Functions",4,"Doctorate",3,"Male",87,3,1,"Married",4214,14225,1,1,18,3,3,0,9,3,3,2,1,1,1,0,NA,NA,NA,"CAL",1
110570,2020,49,1,1067,"Delivery",4,"Doctorate",2,"Male",60,3,2,"Married",19459,8932,4,0,11,3,2,1,24,3,2,2,1,1,1,0,NA,NA,NA,"VAN",5
110571,2020,38,1,1292,"Corporate Functions",14,"Masters",4,"Male",73,2,2,"Married",4823,4583,1,0,11,3,2,1,11,2,4,2,1,1,1,0,NA,NA,NA,"BOS",2
110572,2020,39,1,1121,"Corporate Functions",2,"Bachelors",2,"Female",62,1,3,"Married",7306,13278,2,0,21,3,2,2,6,1,2,2,1,1,1,0,NA,NA,NA,"NYC",2
110573,2020,48,1,483,"Marketing",9,"Masters",2,"Female",58,2,2,"Married",5343,16262,2,0,16,3,4,0,9,2,2,2,1,1,2,0,NA,NA,NA,"CAL",2
110574,2020,34,1,786,"Corporate Functions",17,"Masters",3,"Male",51,3,3,"Single",2534,12015,3,0,16,3,3,0,13,3,3,2,1,1,1,0,NA,NA,NA,"TOR",1
110575,2020,33,1,1255,"Product",24,"Doctorate",2,"Male",54,2,1,"Divorced",10410,10728,1,0,12,3,3,1,14,1,3,2,2,2,2,0,NA,NA,NA,"NYC",3
110576,2020,32,1,1153,"Product",5,"Doctorate",1,"Female",61,2,1,"Married",9616,8166,1,0,14,3,3,2,8,2,2,2,1,1,1,0,NA,NA,NA,"BOS",2
110577,2020,41,1,795,"Product",12,"Bachelors",2,"Male",60,2,2,"Married",2760,9018,7,0,21,3,2,2,6,5,2,2,2,1,2,0,NA,NA,NA,"CAL",1
110578,2020,56,1,1124,"Product",16,"Doctorate",1,"Male",82,3,2,"Divorced",15832,21661,2,0,13,3,2,0,23,2,3,2,1,2,2,0,NA,NA,NA,"BOS",4
110579,2020,41,2,368,"HR",5,"Bachelors",3,"Male",57,3,1,"Single",3094,17452,5,0,12,3,3,0,9,2,2,2,2,1,2,0,NA,NA,NA,"MKM",1
110580,2020,35,1,207,"Product",18,"Bachelors",2,"Male",84,1,3,"Divorced",2765,9529,0,0,15,3,2,1,5,2,3,2,2,1,1,0,NA,NA,NA,"TOR",1
110581,2020,33,1,652,"Delivery",4,"Diploma",3,"Male",34,2,3,"Divorced",7122,21210,3,0,14,3,2,1,9,2,3,2,1,1,1,0,NA,NA,NA,"TOR",3
110582,2020,47,1,1295,"Delivery",4,"Masters",3,"Male",56,3,2,"Married",18529,16222,3,0,11,3,1,1,22,2,2,2,1,1,1,0,NA,NA,NA,"OTT",5
110583,2020,57,1,423,"HR",1,"Doctorate",4,"Female",32,1,2,"Married",5672,17054,2,0,13,3,4,1,12,2,3,2,1,1,1,0,NA,NA,NA,"TOR",2
110584,2020,36,1,545,"Sales",9,"Doctorate",1,"Female",54,3,2,"Married",7931,22941,3,0,14,3,2,1,12,3,3,2,2,1,2,0,NA,NA,NA,"CAL",2
110585,2020,25,1,688,"Product",13,"Doctorate",2,"Male",54,2,3,"Divorced",2275,5228,0,0,12,3,3,2,4,4,2,2,1,1,1,0,NA,NA,NA,"VAN",1
110586,2020,28,1,1380,"Marketing",2,"Masters",1,"Male",38,2,4,"Single",2850,11048,0,0,14,3,4,0,6,2,2,2,1,1,1,0,NA,NA,NA,"TOR",1
110587,2020,32,1,1146,"Sales",1,"Bachelors",2,"Female",44,3,1,"Married",5402,3235,1,0,18,3,1,1,9,3,2,2,1,1,1,0,NA,NA,NA,"NYC",2
110588,2020,31,1,1237,"Delivery",3,"Bachelors",2,"Male",42,2,3,"Divorced",2869,26502,1,0,15,3,1,0,4,2,3,2,2,1,1,0,NA,NA,NA,"VAN",1
110589,2020,34,1,456,"Sales",11,"Doctorate",2,"Female",51,3,3,"Divorced",3532,17408,2,0,16,3,1,0,5,3,3,2,1,1,2,0,NA,NA,NA,"OTT",1
110590,2020,30,0,835,"Product",13,"Masters",2,"Male",54,3,4,"Divorced",3812,9343,1,0,16,3,1,1,4,4,2,2,1,1,1,0,NA,NA,NA,"NYC",1
110591,2020,30,2,1162,"HR",4,"Diploma",2,"Male",42,2,2,"Divorced",2788,26394,1,0,15,3,1,1,3,3,3,2,1,1,1,0,NA,NA,NA,"VAN",1
110592,2020,39,1,758,"Sales",10,"Diploma",3,"Male",73,2,3,"Divorced",8770,11676,1,0,17,3,2,1,12,2,3,2,2,1,2,0,NA,NA,NA,"MKM",2
110593,2020,23,1,1299,"Sales",25,"Diploma",3,"Male",83,3,4,"Married",2900,16101,1,0,12,3,3,1,4,2,2,2,1,1,1,0,NA,NA,NA,"BOS",1
110594,2020,30,1,1166,"Marketing",21,"Diploma",3,"Male",64,3,1,"Married",4324,13071,7,0,18,3,3,1,8,3,3,2,2,1,2,0,NA,NA,NA,"BOS",2
110595,2020,26,1,1312,"HR",4,"Bachelors",1,"Male",32,3,3,"Married",4986,17459,0,0,20,3,1,0,5,2,2,2,1,1,1,0,NA,NA,NA,"PHL",2
110596,2020,33,1,1377,"Corporate Functions",4,"Masters",3,"Male",67,3,4,"Married",9653,24315,2,0,12,3,3,2,8,3,2,2,2,1,1,0,NA,NA,NA,"PHL",2
110597,2020,36,1,1279,"Sales",14,"Bachelors",3,"Male",63,2,4,"Married",5166,14310,5,0,16,3,3,1,7,3,1,2,1,1,2,0,NA,NA,NA,"CAL",2
110598,2020,37,1,363,"HR",11,"Masters",3,"Male",44,2,3,"Married",2775,6175,2,0,20,3,2,2,8,1,2,2,1,1,1,0,NA,NA,NA,"MKM",1
110599,2020,38,0,962,"Marketing",3,"Doctorate",2,"Male",71,3,2,"Divorced",2310,7994,1,0,14,3,2,0,7,3,4,2,1,1,1,0,NA,NA,NA,"BOS",1
110600,2020,26,1,1282,"Marketing",16,"Bachelors",1,"Male",84,3,3,"Married",2750,3096,1,0,17,3,2,2,3,2,1,2,1,1,1,0,NA,NA,NA,"VAN",1
110601,2020,39,1,165,"Delivery",8,"Doctorate",3,"Male",84,3,4,"Divorced",19414,15203,2,0,13,3,3,0,21,3,2,2,1,1,2,0,NA,NA,NA,"BOS",5
110602,2020,39,1,243,"Marketing",1,"Masters",3,"Male",41,3,2,"Divorced",7375,20706,5,0,14,3,2,0,10,2,3,2,1,1,1,0,NA,NA,NA,"CAL",3
110603,2020,48,1,1088,"Delivery",16,"Masters",1,"Male",88,2,2,"Divorced",3735,23448,4,0,11,3,3,1,9,1,3,2,2,1,2,0,NA,NA,NA,"MKM",1
110604,2020,33,1,1279,"Product",22,"Masters",3,"Female",60,2,1,"Married",2493,17880,1,0,11,3,4,0,4,2,2,2,2,1,1,0,NA,NA,NA,"TOR",1
110605,2020,35,1,1007,"HR",11,"Doctorate",1,"Male",87,2,2,"Married",2440,8480,0,0,18,3,3,0,6,3,3,2,2,1,2,0,NA,NA,NA,"MKM",1
110606,2020,34,1,473,"Marketing",12,"Bachelors",1,"Female",67,3,3,"Married",2653,23946,0,0,12,3,3,0,4,4,2,2,2,1,1,0,NA,NA,NA,"VAN",1
110607,2020,35,1,241,"Delivery",3,"Doctorate",1,"Male",77,2,3,"Single",5032,14052,0,0,13,3,3,0,7,1,3,2,2,1,2,0,NA,NA,NA,"TOR",1
110608,2020,36,1,1414,"Corporate Functions",12,"Doctorate",1,"Female",87,3,3,"Married",3685,19115,3,0,19,3,1,0,8,5,2,2,1,1,1,0,NA,NA,NA,"PHL",1
110609,2020,26,1,1342,"Marketing",22,"Doctorate",1,"Male",90,3,4,"Divorced",2859,3018,1,0,22,4,2,1,3,3,1,2,1,1,1,0,NA,NA,NA,"CAL",1
110610,2020,31,1,1183,"Sales",7,"Doctorate",2,"Female",40,3,2,"Single",2375,13817,2,0,13,3,3,0,7,1,2,2,2,2,2,0,NA,NA,NA,"VAN",1
110611,2020,39,1,972,"HR",13,"Bachelors",1,"Male",70,3,2,"Married",2394,16366,0,0,14,3,3,1,7,4,2,2,2,1,2,0,NA,NA,NA,"NYC",1
110612,2020,24,2,575,"Corporate Functions",6,"Bachelors",2,"Male",50,3,3,"Married",4156,17464,1,1,14,3,3,0,5,1,3,2,2,1,2,0,NA,NA,NA,"NYC",1
110613,2020,27,1,1245,"Delivery",6,"Diploma",3,"Male",51,2,4,"Married",2424,19868,0,0,13,3,2,0,6,3,2,2,2,1,1,0,NA,NA,NA,"MKM",1
110614,2020,52,1,494,"Marketing",1,"Diploma",3,"Male",81,2,3,"Married",6947,3159,1,0,11,3,2,0,13,2,3,2,2,1,1,0,NA,NA,NA,"OTT",2
110615,2020,37,1,635,"Sales",1,"Doctorate",3,"Female",52,3,2,"Single",5858,22452,5,0,12,3,3,1,7,3,3,2,2,1,2,0,NA,NA,NA,"BOS",2
110616,2020,39,1,458,"Product",14,"Diploma",3,"Male",71,3,2,"Married",3556,8592,8,0,15,3,2,0,6,0,2,2,1,1,1,0,NA,NA,NA,"NYC",1
110617,2020,26,1,785,"Marketing",8,"Bachelors",3,"Female",50,2,2,"Married",2359,23102,1,0,19,3,2,0,5,2,2,2,2,2,2,0,NA,NA,NA,"BOS",1
110618,2020,31,1,882,"Marketing",2,"Doctorate",2,"Female",80,1,3,"Married",4414,4367,0,0,12,3,3,0,6,2,2,2,2,1,2,0,NA,NA,NA,"OTT",2
110619,2020,27,1,211,"Delivery",1,"Doctorate",3,"Female",75,3,2,"Married",6361,22167,0,0,13,3,3,1,6,0,3,2,2,1,2,0,NA,NA,NA,"VAN",2
110620,2020,31,1,427,"Marketing",7,"Bachelors",3,"Male",87,2,1,"Divorced",3446,3686,4,0,16,3,1,1,6,2,2,2,2,1,1,0,NA,NA,NA,"NYC",1
110621,2020,26,1,138,"Product",3,"Bachelors",3,"Male",90,3,1,"Married",4183,14301,1,1,17,3,3,0,5,3,2,2,2,1,1,0,NA,NA,NA,"NYC",2
110622,2020,24,1,694,"HR",3,"Doctorate",4,"Male",93,2,2,"Single",3220,10487,2,0,15,3,2,0,4,3,3,2,1,1,1,0,NA,NA,NA,"BOS",1
110623,2020,41,1,530,"Delivery",26,"Bachelors",1,"Female",79,3,3,"Single",4551,13022,1,0,11,3,1,0,16,3,3,2,2,1,2,0,NA,NA,NA,"TOR",2
110624,2020,33,1,612,"Sales",9,"Doctorate",2,"Male",89,3,1,"Married",2341,16362,0,0,12,3,3,1,5,4,3,2,2,1,1,0,NA,NA,NA,"BOS",1
110625,2020,36,1,920,"Corporate Functions",2,"Doctorate",4,"Male",73,2,3,"Married",2313,22808,1,0,16,3,3,0,5,2,2,2,1,1,2,0,NA,NA,NA,"PHL",1
110626,2020,42,1,1281,"Delivery",26,"Bachelors",3,"Male",84,2,3,"Married",3428,9835,4,0,13,3,1,0,8,2,2,2,2,1,1,0,NA,NA,NA,"NYC",1
110627,2020,44,1,1214,"Delivery",10,"Masters",3,"Male",91,3,1,"Married",5546,24734,3,0,11,3,1,2,13,2,3,2,1,1,1,0,NA,NA,NA,"PHL",2
110628,2020,29,1,1015,"Marketing",2,"Doctorate",1,"Male",86,3,4,"Married",8889,24481,1,0,18,3,4,1,6,0,3,2,2,1,1,0,NA,NA,NA,"CAL",2
110629,2020,30,1,777,"Corporate Functions",4,"Diploma",3,"Male",61,2,1,"Divorced",4449,13852,3,1,17,3,2,0,10,2,2,2,2,1,2,0,NA,NA,NA,"CAL",2
110630,2020,35,1,534,"Marketing",23,"Diploma",3,"Male",47,2,1,"Married",4331,24253,1,0,13,3,4,0,5,2,3,2,1,1,1,0,NA,NA,NA,"OTT",2
110631,2020,38,1,757,"HR",2,"Bachelors",2,"Male",76,1,3,"Married",5403,4222,2,0,19,3,1,2,19,3,2,2,1,1,2,0,NA,NA,NA,"BOS",2
110632,2020,31,1,1377,"Sales",22,"Doctorate",3,"Female",70,2,2,"Married",2328,18053,1,0,13,3,2,0,4,4,2,2,1,1,1,0,NA,NA,NA,"BOS",1
110633,2020,29,1,448,"Corporate Functions",10,"Masters",2,"Female",61,2,4,"Single",3956,7313,3,0,19,3,3,0,5,1,3,2,1,1,1,0,NA,NA,NA,"NYC",1
110634,2020,27,1,821,"Product",1,"Doctorate",1,"Female",58,2,3,"Single",4957,7560,1,0,11,3,3,2,6,2,3,2,1,1,1,0,NA,NA,NA,"TOR",2
110635,2020,33,1,484,"Sales",7,"Diploma",3,"Female",38,2,4,"Single",4006,7708,0,0,18,3,1,0,6,2,3,2,2,1,2,0,NA,NA,NA,"NYC",1
110636,2020,44,1,686,"Sales",23,"Diploma",2,"Male",64,3,4,"Single",3843,19452,2,0,16,3,3,1,10,4,2,2,2,1,1,0,NA,NA,NA,"PHL",1
110637,2020,27,1,1163,"Marketing",6,"Bachelors",4,"Female",53,3,3,"Married",5414,3202,3,0,13,3,2,0,6,2,2,2,2,1,1,0,NA,NA,NA,"VAN",2
110638,2020,32,1,1193,"Corporate Functions",1,"Diploma",2,"Male",96,2,1,"Married",2753,3317,2,0,11,3,2,0,5,1,3,2,1,1,1,0,NA,NA,NA,"BOS",1
110639,2020,32,1,588,"HR",1,"Bachelors",3,"Female",59,2,2,"Single",6904,19430,2,1,17,3,3,1,11,2,3,2,2,1,2,0,NA,NA,NA,"CAL",2
110640,2020,27,1,1122,"Marketing",3,"Bachelors",1,"Male",53,2,4,"Married",2066,15152,0,0,13,3,3,0,5,0,3,2,1,1,1,0,NA,NA,NA,"NYC",1
110641,2020,35,1,392,"Sales",7,"Diploma",2,"Male",60,2,2,"Married",2237,5464,3,0,13,3,2,0,11,2,2,2,1,1,1,0,NA,NA,NA,"OTT",1
110642,2020,41,1,933,"Sales",20,"Bachelors",3,"Male",86,2,3,"Single",4482,21148,4,0,16,3,3,1,16,2,1,2,2,1,1,0,NA,NA,NA,"TOR",2
110643,2020,42,1,1130,"Product",8,"Bachelors",3,"Male",67,3,2,"Single",2495,16748,5,0,16,3,4,0,8,3,2,2,1,2,2,0,NA,NA,NA,"TOR",1
110644,2020,36,1,304,"Product",2,"Diploma",2,"Male",89,2,1,"Married",2400,6787,2,0,20,3,2,1,6,3,2,2,1,1,1,0,NA,NA,NA,"VAN",1
110645,2020,37,1,1380,"Delivery",3,"Bachelors",3,"Male",84,3,3,"Single",2261,15285,6,0,15,3,2,2,7,1,3,2,1,1,1,0,NA,NA,NA,"VAN",1
110646,2020,27,1,1213,"Product",5,"Masters",1,"Male",80,3,3,"Married",2542,3115,1,0,11,3,2,2,4,2,3,2,1,1,1,0,NA,NA,NA,"MKM",1
110647,2020,34,2,668,"Product",3,"Bachelors",4,"Male",65,3,3,"Married",9380,3001,3,0,12,3,3,0,14,2,2,2,1,1,1,0,NA,NA,NA,"VAN",2
110648,2020,38,1,1147,"Delivery",6,"Bachelors",3,"Female",40,2,3,"Single",3701,16377,1,0,11,3,2,0,5,3,3,2,2,1,2,0,NA,NA,NA,"VAN",1
110649,2020,26,1,514,"Sales",21,"Masters",2,"Female",78,2,2,"Single",6081,7303,1,0,16,3,4,1,6,4,3,2,1,1,2,0,NA,NA,NA,"CAL",2
110650,2020,41,1,1074,"Delivery",6,"Bachelors",3,"Female",77,3,2,"Married",13504,14733,5,0,16,3,2,0,16,3,3,2,1,1,1,0,NA,NA,NA,"CAL",3
110651,2020,45,1,758,"Delivery",1,"Bachelors",2,"Male",53,4,1,"Single",8212,18927,2,0,13,3,3,0,11,2,3,2,2,1,2,0,NA,NA,NA,"TOR",2
110652,2020,28,1,413,"Sales",9,"Diploma",3,"Female",97,2,3,"Single",5870,7170,1,0,11,3,4,0,7,2,3,2,1,2,2,0,NA,NA,NA,"OTT",2
110653,2020,35,1,1271,"Corporate Functions",9,"Masters",1,"Female",80,3,3,"Married",3556,19031,3,0,17,3,1,0,7,5,3,2,1,1,1,0,NA,NA,NA,"VAN",1
110654,2020,44,1,820,"Corporate Functions",1,"Doctorate",2,"Male",47,4,2,"Single",7936,18889,1,0,12,3,3,0,11,3,2,2,2,1,2,0,NA,NA,NA,"PHL",2
110655,2020,26,1,649,"Marketing",9,"Bachelors",2,"Male",56,3,1,"Married",2554,7270,1,0,21,3,3,0,3,2,3,2,1,1,1,0,NA,NA,NA,"MKM",1
110656,2020,34,2,326,"Marketing",2,"Doctorate",3,"Male",75,3,3,"Married",2190,11255,5,0,17,3,3,1,5,3,3,2,1,1,1,0,NA,NA,NA,"BOS",1
110657,2020,31,1,1193,"Corporate Functions",8,"Masters",4,"Male",48,2,4,"Married",4920,18658,2,0,13,3,3,1,4,2,2,2,1,1,1,0,NA,NA,NA,"PHL",2
110658,2020,33,1,670,"Marketing",10,"Diploma",3,"Female",74,3,2,"Married",4706,12548,8,0,12,3,2,2,7,2,3,2,1,1,1,0,NA,NA,NA,"NYC",2
110659,2020,37,1,783,"Delivery",12,"Doctorate",3,"Male",78,3,1,"Single",2382,6873,1,0,17,3,3,1,6,2,2,2,1,1,2,0,NA,NA,NA,"MKM",1
110660,2020,29,2,888,"Corporate Functions",14,"Bachelors",2,"Female",88,2,4,"Married",2506,21519,0,0,15,3,3,0,4,2,2,2,2,1,1,0,NA,NA,NA,"MKM",1
110661,2020,30,1,803,"Sales",10,"Diploma",3,"Male",58,3,3,"Single",2318,22665,1,1,16,3,1,0,6,2,3,2,2,1,2,0,NA,NA,NA,"BOS",1
110662,2020,34,1,710,"Marketing",1,"Bachelors",3,"Male",70,1,3,"Married",4168,4347,2,0,11,3,3,0,6,2,3,2,2,1,2,0,NA,NA,NA,"CAL",1
110663,2020,33,1,659,"Product",15,"Bachelors",3,"Male",96,2,3,"Married",2551,8275,1,0,15,3,3,0,5,2,3,2,1,1,1,0,NA,NA,NA,"BOS",1
110664,2020,52,1,1110,"Product",1,"Doctorate",3,"Female",73,3,2,"Married",11240,16195,2,0,18,3,1,1,20,3,2,2,2,1,2,0,NA,NA,NA,"CAL",3
110665,2020,36,2,1225,"Product",1,"Masters",2,"Male",38,2,3,"Divorced",2873,26212,1,0,18,3,1,0,5,3,3,2,2,1,2,0,NA,NA,NA,"OTT",1
110666,2020,52,1,1163,"Corporate Functions",10,"Bachelors",2,"Female",59,2,2,"Married",10540,9131,3,0,12,3,4,0,25,3,2,2,1,1,2,0,NA,NA,NA,"VAN",3
110667,2020,54,1,1062,"Marketing",9,"Diploma",1,"Male",67,3,3,"Divorced",15633,21910,2,0,14,3,1,0,23,2,3,2,2,1,1,0,NA,NA,NA,"VAN",4
110668,2020,26,1,1018,"Sales",1,"Diploma",1,"Male",77,3,3,"Married",3195,4948,4,1,11,3,2,0,7,2,2,2,1,1,1,0,NA,NA,NA,"BOS",1
110669,2020,41,1,1201,"Corporate Functions",7,"Diploma",2,"Female",40,2,3,"Married",6231,13982,1,0,17,3,3,0,10,2,2,2,2,1,2,0,NA,NA,NA,"OTT",2
110670,2020,27,1,838,"Sales",7,"Masters",3,"Male",79,2,3,"Divorced",4287,24047,0,0,19,3,2,1,5,2,3,2,1,1,1,0,NA,NA,NA,"NYC",1
110671,2020,41,1,499,"HR",13,"Bachelors",3,"Male",91,3,4,"Divorced",9293,23365,3,0,13,3,2,1,8,2,1,2,2,1,2,0,NA,NA,NA,"OTT",2
110672,2020,37,1,232,"Delivery",7,"Doctorate",2,"Male",68,4,1,"Married",5153,9255,2,0,15,3,3,1,10,4,3,2,1,1,2,0,NA,NA,NA,"NYC",2
